"","Cost","HDS"
"8435",1006094.80805287,2169.35879879558
"8436",1032632.39926439,1072.96122618202
"8437",589492.809615913,506.908600013265
"8438",423525.429033677,450.442967101662
"8439",93184.8871930032,133.665601004985
"8440",291452.982244281,215.104607271168
"8441",1568216.05327515,1394.01652206273
"8442",494118.887376379,571.970433298766
"8443",158862.850673748,211.690484476951
"8444",193233.758560757,234.899432171958
"8445",78033.4074909834,169.88849699004
"8446",742682.167857305,696.161598607357
"8447",132746.400149621,173.021263326751
"8448",731473.963109275,500.486182947235
"8449",66772.9519310011,113.517704372976
"8450",637298.812996989,374.555648097979
"8451",426670.364165543,538.837613278222
"8452",338883.414405085,416.083286710446
"8453",661225.716190576,483.438101208713
"8454",299957.559154969,238.843106585041
"8455",722150.520796984,1082.0745636458
"8456",393147.837354271,374.414152049117
"8457",198887.661423578,155.5282505908
"8458",1577498.32988354,722.11606407668
"8459",187524.759774887,364.336977965389
"8460",210433.316502463,330.431559198354
"8461",173715.155158963,207.027858992551
"8462",530055.678572631,840.734601139061
"8463",218763.940555756,231.059300830295
"8464",810002.809291288,858.514073190792
"8465",162772.830307524,185.239295120172
"8466",789008.763625007,1180.35994135922
"8467",384081.871743023,355.145496531493
"8468",292582.950264485,364.174534047193
"8469",535533.738428917,270.891163521559
"8470",328592.494430266,370.235726701359
"8471",137318.514833024,217.856205075746
"8472",165302.648792514,242.291218960989
"8473",173639.662738096,237.792224463196
"8474",590026.04650765,1379.69898034929
"8475",697187.404764507,744.333949798826
"8476",119176.994931212,153.143026112361
"8477",504044.13649838,530.236164349655
"8478",189751.672074986,172.6525269094
"8479",175453.028776393,224.532397200379
"8480",410263.272057459,319.847199607632
"8481",684351.365015854,869.630987302104
"8482",2615624.03849804,1721.68890040539
"8483",99122.0846707125,88.4553605577049
"8484",169377.506270861,184.176309865522
"8485",421100.670305111,318.247982529577
"8486",111674.027978226,98.4479921657394
"8487",828161.49555627,715.683234322669
"8488",548175.713135126,1008.23926798127
"8489",165850.27651971,274.022112503677
"8490",689928.089159139,626.763939692189
"8491",744807.759139747,816.188045895635
"8492",228772.831919114,207.297864968108
"8493",337725.569317128,238.928668376061
"8494",365047.632776617,411.243484288739
"8495",121910.100235598,98.5511215847556
"8496",312828.87079609,256.985166786373
"8497",326263.897975089,424.783129869247
"8498",193555.138459258,256.092050426941
"8499",59986.0227645304,83.1964607158485
"8500",180527.412609472,285.464126543316
"8501",485374.672237538,566.707157961598
"8502",840948.957874486,712.868373272495
"8503",550759.38672035,582.496764547779
"8504",1194749.55894433,1458.68809617773
"8505",172984.764952432,167.850284659098
"8506",164629.423865445,232.993777257775
"8507",231061.610736439,221.664169011375
"8508",272763.783552466,276.284108891624
"8509",127442.009947855,192.09974642059
"8510",428431.930693,375.201402811349
"8511",141353.87231939,139.751038463675
"8512",189429.080167971,247.85670874511
"8513",539177.322044738,458.664542609395
"8514",140509.532630484,159.364115436582
"8515",197990.709979814,131.203194241324
"8516",1025507.98494939,992.308341851604
"8517",630980.913826177,646.198824082118
"8518",978171.530733896,1693.63925604417
"8519",154557.959091137,223.049343095618
"8520",425025.685942758,370.936435238136
"8521",407605.451424221,603.306120589648
"8522",112404.734007056,126.783644503778
"8523",251590.504845863,245.240021774903
"8524",112460.684470393,147.961240951793
"8525",639872.330171843,1334.95330365568
"8526",291282.77262054,337.253853606557
"8527",114453.700049929,195.717905329244
"8528",759178.097902724,444.913961354194
"8529",1583281.31249322,1388.87792681447
"8530",997444.395324063,797.874691747477
"8531",1069201.7539861,1100.02442629939
"8532",547361.724117609,563.878960460567
"8533",835540.156281307,742.589145188778
"8534",156888.211784703,109.601966159055
"8535",78344.5218672429,80.1497139370156
"8536",2958997.28862271,2640.37714745783
"8537",566507.799219795,577.234903173195
"8538",229221.934722079,365.41635887399
"8539",197277.978912963,313.685784198074
"8540",610340.354031581,1240.87269030232
"8541",303699.193883625,357.312191764068
"8542",60687.7462714191,98.608152729734
"8543",240907.013600938,248.812765176005
"8544",254560.692808308,163.570254514698
"8545",369205.202635785,477.581521190455
"8546",2425469.37826385,2270.02409312268
"8547",311040.312015811,342.895310032089
"8548",236974.648938764,282.844643314271
"8549",439986.945047207,1029.10252164022
"8550",171953.862264346,204.997562917622
"8551",108471.988435076,128.21457612733
"8552",295220.933574676,336.885586311558
"8553",172004.137371967,163.98772163597
"8554",582153.544685973,637.667671390605
"8555",1302863.33383491,1033.6789456738
"8556",218583.208690823,202.135927766339
"8557",605108.973822036,491.433483030014
"8558",306227.718121051,421.584752723634
"8559",332132.463616486,531.670898487042
"8560",180408.421650096,241.373946997629
"8561",413544.500705803,433.642290385316
"8562",360343.84226528,586.129817843718
"8563",931683.933351011,902.157372133801
"8564",2075286.24298746,2096.35310640957
"8565",185230.128723824,213.894252090063
"8566",852644.426895978,815.998829972935
"8567",248511.531307835,285.711790475495
"8568",180018.888096015,151.475035251391
"8569",296942.577730178,247.056192299147
"8570",142755.161176052,173.184238631247
"8571",418359.812803888,371.541454822897
"8572",170920.776680102,323.726568483912
"8573",141881.908605777,132.13272488507
"8574",146131.151769019,116.752279787305
"8575",71681.3016088903,103.816283923384
"8576",440764.194270355,439.707106907745
"8577",620423.501184966,627.074854695492
"8578",136663.287792509,209.969702502309
"8579",2902741.92095638,3019.09253906753
"8580",59883.4515176831,106.804502075813
"8581",185835.309677512,181.304180556611
"8582",276596.450166935,682.179931301932
"8583",56974.9187045897,101.608165404199
